day,level,hour,unique devices
14,1,6,47
14,10,6,40
14,11,6,37
14,12,6,56
14,13,6,44
14,2,6,56
14,3,6,69
14,4,6,71
14,5,6,107
14,6,6,118
14,7,6,132
14,8,6,78
14,9,6,72
